DHA,ID,11,21,22,23,24,31,41,42,43,52,71,81,82,90,95,Grand Total
6,47,0,28,1,0,0,0,521,0,1,18,0,0,0,125,0,694
6,48,0,32,2,0,0,0,550,0,9,14,0,0,0,87,0,694
6,49,0,61,16,4,0,0,563,0,16,3,0,0,1,29,0,693
6,50,0,82,21,7,0,0,539,0,27,3,0,10,1,5,0,695
6,51,0,80,25,7,0,0,513,8,37,6,0,17,1,0,0,694
6,52,0,75,12,1,0,0,504,0,15,0,0,5,0,85,0,697
6,53,0,48,11,1,0,0,541,0,0,0,0,0,0,96,0,697
6,54,0,32,7,0,0,0,549,0,0,0,0,0,0,103,0,691
6,55,0,18,1,0,0,0,606,0,0,0,0,0,0,70,0,695
6,56,0,27,0,0,0,0,612,0,0,0,0,0,0,56,0,695
6,57,0,37,0,0,0,0,575,0,0,0,0,0,0,83,0,695
6,58,0,43,0,0,0,0,522,0,0,0,0,0,0,134,0,699
6,59,0,33,0,0,0,0,529,0,2,0,0,0,0,131,0,695
6,60,0,29,0,0,0,0,536,0,6,0,0,0,0,128,0,699
6,61,0,31,1,0,0,0,531,0,16,0,0,0,0,116,0,695
6,62,0,44,6,0,0,0,533,0,26,0,0,0,0,86,0,695
6,63,0,70,18,7,0,0,542,0,25,2,0,0,1,30,0,695
6,64,0,84,23,7,0,0,542,0,27,2,0,0,1,4,0,690
6,65,0,86,28,7,0,0,511,7,48,7,0,1,2,0,0,697
6,66,0,51,11,0,0,0,503,0,11,0,0,5,0,116,0,697
6,67,0,28,6,0,0,0,538,0,0,0,0,0,0,124,0,696
6,68,0,26,4,0,0,0,540,0,0,0,0,0,0,127,0,697
6,69,0,18,0,0,0,0,566,0,0,0,0,0,0,110,0,694
6,70,0,29,0,0,0,0,607,0,0,0,0,0,0,59,0,695
6,71,0,43,0,0,0,0,563,0,5,1,0,0,0,84,0,696
6,72,0,38,0,0,0,0,520,0,11,3,0,0,0,126,0,698
6,73,0,35,1,2,0,0,513,0,16,1,0,0,0,128,0,696
6,74,0,45,5,3,0,0,502,0,16,0,0,0,0,127,0,698
6,75,0,50,6,0,0,0,506,0,28,0,0,0,0,106,0,696
6,76,0,53,6,3,0,0,534,0,36,0,0,0,0,63,0,695
6,77,0,63,9,6,0,0,558,0,32,0,0,0,0,25,0,693
6,78,0,81,19,7,0,0,558,0,30,0,0,0,1,1,0,697
6,79,0,32,14,0,0,0,471,0,13,0,0,3,0,159,0,692
6,80,0,21,9,0,0,0,493,0,5,0,0,0,0,168,0,696
6,81,0,13,3,0,0,0,539,0,0,0,0,0,0,144,0,699
6,82,0,8,0,0,0,0,591,0,0,0,0,0,0,95,0,694
6,83,0,22,0,0,0,0,585,0,8,8,0,0,0,72,0,695
6,84,0,36,2,1,0,0,559,0,12,29,0,0,0,61,0,700
6,85,0,36,8,3,0,0,514,0,14,47,0,2,0,71,0,695
6,86,0,45,17,4,0,0,453,0,27,48,0,11,0,89,0,694
6,87,0,51,18,4,0,0,452,0,34,26,0,15,0,94,1,695
6,88,0,59,20,4,0,0,482,0,43,2,0,11,0,77,2,700
6,89,0,63,15,5,0,0,517,0,41,0,0,3,0,52,0,696
6,90,0,70,11,6,0,0,545,0,40,0,0,0,0,22,0,694
6,91,0,43,18,4,0,0,440,3,46,3,0,2,0,135,0,694
6,92,0,28,16,2,0,0,446,0,34,1,0,0,0,169,0,696
6,93,0,17,11,0,0,0,463,0,17,0,0,0,0,189,0,697
6,94,0,0,0,0,0,0,508,0,0,0,0,0,0,190,0,698
6,95,0,0,0,0,0,0,560,0,0,5,0,0,0,128,0,693
6,96,0,1,0,0,0,0,568,0,11,30,0,0,0,85,0,695
6,97,0,30,7,2,0,0,528,0,14,52,0,1,0,65,0,699
6,98,0,35,13,4,0,0,493,0,25,62,0,16,0,47,0,695
6,99,0,45,21,4,0,0,460,0,38,62,0,21,0,43,2,696
6,100,0,46,23,4,0,0,454,0,41,60,0,21,0,44,2,695
6,101,0,53,24,4,0,0,475,0,46,31,0,21,0,44,2,700
7a,1,0,259,62,21,1,1,353,0,0,0,0,0,1,0,0,698
7a,2,0,285,66,27,1,1,318,0,0,0,0,0,1,0,0,699
7a,3,0,323,72,21,1,1,280,0,0,0,0,0,1,0,0,699
7a,4,0,343,69,20,1,1,261,0,0,0,0,0,1,0,0,696
7a,5,0,353,79,34,1,1,221,0,7,0,0,0,0,0,0,696
7a,6,0,351,88,47,1,0,193,0,11,0,0,1,0,0,0,692
7a,7,0,320,107,68,1,0,182,0,11,0,0,2,0,0,0,691
7a,8,0,290,118,86,1,0,179,0,11,0,0,5,0,0,0,690
7a,9,0,259,124,110,1,0,179,0,11,0,2,9,0,0,0,695
7a,10,0,214,135,135,2,0,182,0,11,0,5,11,0,0,0,695
7a,11,0,252,58,17,1,1,371,0,0,0,0,0,1,0,0,701
7a,12,0,268,64,25,1,1,340,0,0,0,0,0,1,0,0,700
7a,13,0,292,57,20,1,1,325,0,0,0,0,0,1,0,0,697
7a,14,0,321,53,17,1,1,303,0,0,0,0,0,1,0,0,697
7a,15,0,333,56,21,1,1,272,0,7,0,0,1,0,0,0,692
7a,16,0,338,65,28,1,0,244,0,11,0,0,4,0,0,0,691
7a,17,0,314,79,41,1,0,237,0,11,2,0,6,0,0,0,691
7a,18,0,288,83,62,1,0,231,0,11,7,2,9,0,0,0,694
7a,19,0,261,93,79,1,0,225,0,11,9,5,12,0,0,0,696
7a,20,0,222,109,94,1,0,226,0,11,10,6,17,0,0,0,696
7a,21,0,182,122,108,2,0,235,0,11,12,6,17,0,0,0,695
7a,22,0,241,56,16,1,1,383,0,0,0,0,0,1,0,0,699
7a,23,0,257,53,16,1,1,371,0,0,0,0,0,1,0,0,700
7a,24,0,273,53,17,0,1,354,0,0,0,0,0,1,0,0,699
7a,25,0,290,49,17,1,1,338,0,0,0,0,0,0,0,0,696
7a,26,0,300,44,19,1,0,321,0,4,0,0,4,0,0,0,693
7a,27,0,302,47,24,1,0,296,0,11,4,0,6,0,0,0,691
7a,28,0,283,51,33,1,0,295,0,11,12,0,8,0,0,0,694
7a,29,0,268,59,37,1,0,284,0,11,20,3,12,0,0,0,695
7a,30,0,243,65,48,1,0,280,0,11,25,6,17,0,0,0,696
7a,31,0,214,78,57,1,0,281,0,11,31,6,17,0,0,0,696
7a,32,0,177,89,76,0,0,289,0,11,30,6,17,0,0,0,695
7a,33,0,132,105,104,0,0,293,0,11,25,6,17,0,0,0,693
7a,34,0,110,128,129,1,0,273,0,11,17,6,17,0,0,0,692
7a,35,0,228,48,11,1,1,406,0,0,0,0,0,1,0,0,696
7a,36,0,245,47,11,1,1,393,0,0,0,0,0,1,0,0,699
7a,37,0,260,45,9,0,1,380,0,0,0,0,0,1,0,0,696
7a,38,0,260,42,11,0,1,381,0,0,0,0,1,0,0,0,696
7a,39,0,265,39,13,1,0,368,0,1,3,0,6,0,0,0,696
7a,40,0,262,40,17,1,0,347,0,9,14,0,6,0,0,0,696
7a,41,0,240,38,23,1,0,350,0,11,24,1,8,0,0,0,696
7a,42,0,220,43,24,1,0,354,0,11,27,3,14,0,0,0,697
7a,43,0,206,42,25,1,0,356,0,11,33,6,17,0,0,0,697
7a,44,0,180,51,36,0,0,361,0,11,35,6,17,0,0,0,697
7a,45,0,148,63,50,0,0,364,0,11,36,6,17,0,0,0,695
7a,46,0,120,82,66,0,0,354,0,11,37,6,17,0,0,0,693
7a,47,0,106,101,89,0,0,332,0,11,30,6,17,0,0,0,692
7a,48,0,110,116,112,0,0,306,0,7,17,6,18,0,0,0,692
7a,49,0,110,130,130,0,0,279,0,0,12,6,25,0,0,0,692
7a,50,0,142,27,16,0,0,443,0,11,36,6,17,0,0,0,698
7a,51,0,116,37,26,0,0,446,0,11,36,6,17,0,0,0,695
7a,52,0,102,58,32,0,0,432,0,11,37,6,17,0,0,0,695
7a,53,0,109,80,43,0,0,391,0,9,38,6,18,0,0,0,694
7a,54,0,120,99,59,0,0,353,0,1,29,6,27,0,0,0,694
7a,55,0,127,110,77,0,0,332,0,0,13,6,29,0,0,0,694
7a,56,0,115,135,98,0,0,298,0,0,12,6,31,0,0,0,695
7a,57,0,78,19,5,0,0,522,0,9,36,6,17,0,2,0,694
7a,58,0,96,29,6,0,0,496,0,4,38,6,17,0,1,0,693
7a,59,0,111,49,13,0,0,453,0,0,39,6,21,0,0,0,692
7a,60,0,120,71,21,0,0,410,0,0,34,6,30,0,0,0,692
7a,61,0,131,95,33,0,0,378,0,0,19,6,31,0,0,0,693
7a,62,0,136,117,53,0,0,337,0,0,14,6,31,0,0,0,694
7a,63,0,134,129,88,0,0,299,0,0,14,4,27,0,0,0,695
7a,64,0,126,143,120,0,0,275,0,0,11,1,22,0,0,0,698
7a,65,0,66,14,0,0,0,543,0,0,38,6,17,0,9,0,693
7a,66,0,97,21,0,0,0,500,0,0,40,6,23,0,5,0,692
7a,67,0,110,43,8,0,0,453,0,0,37,6,33,0,2,0,692
7a,68,0,129,62,15,0,0,429,0,0,20,6,31,0,0,0,692
7a,69,0,140,87,25,0,0,392,0,0,14,6,30,0,0,0,694
7a,70,0,149,97,53,0,0,353,0,1,14,3,26,0,0,0,696
7a,71,0,141,115,84,0,0,319,1,6,10,0,21,0,0,0,697
7a,72,0,134,122,129,0,0,274,4,8,7,0,20,0,0,0,698
7a,73,0,70,13,0,0,0,534,0,0,41,6,22,0,8,0,694
7a,74,0,92,26,0,0,0,498,0,0,36,6,31,0,5,0,694
7a,75,0,120,36,2,0,0,477,0,0,20,6,31,0,2,0,694
7a,76,0,136,53,8,0,0,450,0,2,14,4,28,0,0,0,695
7a,77,0,143,80,17,0,0,406,1,9,14,1,24,1,0,0,696
7a,78,0,140,96,47,0,0,362,6,15,9,0,20,1,0,0,696
7a,79,0,136,110,86,0,0,312,6,21,6,0,20,1,0,0,698
7a,80,0,138,115,126,1,0,253,9,30,5,0,20,1,0,0,698
7a,81,0,72,15,0,0,0,538,0,0,32,5,29,0,5,0,696
7a,82,0,92,24,0,0,0,524,0,1,19,3,28,1,5,0,697
7a,83,0,115,30,3,0,0,498,0,9,14,1,25,1,0,0,696
7a,84,0,132,48,6,0,0,458,5,15,12,0,20,1,0,0,697
7a,85,0,138,74,17,0,0,413,6,21,7,0,20,1,0,0,697
7a,86,0,135,88,47,0,0,362,9,30,5,0,20,1,0,0,697
7a,87,0,142,90,86,1,0,298,14,41,5,0,20,1,0,0,698
7a,88,0,138,114,113,1,0,244,16,50,3,0,20,1,0,0,700
7a,89,0,76,17,1,0,0,554,0,4,16,0,24,1,5,0,698
7a,90,0,92,18,1,0,0,537,1,13,13,0,20,1,2,0,698
7a,91,0,118,23,2,0,0,502,6,19,8,0,20,1,0,0,699
7a,92,0,132,59,24,0,0,393,14,45,7,0,20,1,0,0,695
7a,93,0,130,68,54,1,0,346,16,56,6,0,20,1,0,0,698
7a,94,0,128,95,79,2,0,285,16,60,12,0,20,1,0,0,698
7a,95,0,136,113,108,5,0,234,16,60,12,0,15,1,0,0,700
7a,96,0,138,126,133,7,0,203,16,60,9,0,4,0,0,0,696
7a,97,0,105,26,4,0,0,488,9,36,8,0,20,1,0,0,697
7b,1,0,134,55,10,0,0,432,8,24,7,0,20,1,0,0,691
7b,2,0,120,51,13,0,0,408,16,54,7,0,20,1,0,0,690
7b,3,0,128,62,41,1,0,355,16,60,11,0,20,1,0,0,695
7b,4,0,148,117,118,6,0,215,16,60,12,0,5,0,0,0,697
7b,5,0,104,33,7,0,0,446,16,59,8,0,20,2,0,0,695
7b,6,0,121,45,20,0,0,394,16,60,14,0,19,2,0,0,691
7b,7,0,128,67,46,4,0,342,16,60,14,0,15,2,0,0,694
7b,8,0,149,85,62,5,0,295,16,60,13,0,11,2,0,0,698
7b,9,0,162,95,76,6,0,264,16,60,13,0,6,2,0,0,700
7b,10,0,185,107,96,6,0,209,16,59,14,0,6,0,0,0,698
7b,11,0,221,124,105,7,0,161,16,52,10,0,4,0,0,0,700
7b,12,0,83,32,7,0,0,472,16,64,7,0,14,2,0,0,697
7b,13,0,105,42,12,0,0,432,16,60,15,0,12,2,0,0,696
7b,14,0,126,58,27,3,0,379,16,60,14,0,10,2,0,0,695
7b,15,0,149,69,37,5,0,342,16,60,13,0,6,2,0,0,699
7b,16,0,170,82,46,5,0,296,16,60,14,0,6,2,0,0,697
7b,17,0,193,90,57,5,0,254,16,59,15,0,6,1,0,0,696
7b,18,0,230,100,64,5,0,211,16,50,14,0,6,0,0,0,696
7b,19,0,276,112,72,6,0,167,10,38,10,0,5,0,0,0,696
7b,20,0,314,125,81,7,0,124,8,22,11,0,1,0,0,0,693
7b,21,0,82,35,9,0,0,474,16,63,9,0,7,2,0,0,697
7b,22,0,94,41,10,0,0,453,16,63,14,0,6,2,0,0,699
7b,23,0,105,46,22,4,0,426,16,60,13,0,6,2,0,0,700
7b,24,0,140,50,22,4,0,381,16,60,14,0,6,2,0,0,695
7b,25,0,166,59,28,4,0,339,16,60,15,0,6,2,0,0,695
7b,26,0,198,73,30,5,0,294,16,55,16,0,6,1,0,0,694
7b,27,0,243,84,35,6,0,238,15,47,18,0,6,1,0,0,693
7b,28,0,297,95,37,5,0,192,10,38,15,0,6,0,0,0,695
7b,29,0,337,101,49,7,0,157,7,25,15,0,3,0,0,0,701
7b,30,0,357,112,73,11,0,125,0,5,15,1,0,0,0,0,699
7b,31,0,384,112,101,18,0,70,0,0,10,1,0,0,0,0,696
7b,32,0,397,122,108,29,0,34,0,0,2,0,0,0,0,0,692
7b,33,0,84,32,9,0,0,484,16,58,6,0,6,2,0,0,697
7b,34,0,83,33,10,0,0,474,16,63,12,0,6,2,0,0,699
7b,35,0,87,36,21,0,0,459,16,60,13,0,6,2,0,0,700
7b,36,0,106,41,17,4,0,429,16,60,14,0,6,2,0,0,695
7b,37,0,140,40,17,4,0,395,16,59,16,0,6,1,0,0,694
7b,38,0,194,47,19,4,0,337,15,50,18,0,6,1,0,0,691
7b,39,0,252,55,19,5,0,281,10,45,20,0,6,1,0,0,694
7b,40,0,292,63,29,6,0,239,9,34,16,1,6,0,0,0,695
7b,41,0,327,75,48,10,0,199,6,15,15,1,5,0,0,0,701
7b,42,0,342,85,66,23,0,163,0,3,15,1,0,0,0,0,698
7b,43,0,363,90,86,26,0,122,0,0,8,1,0,0,0,0,696
7b,44,0,390,101,99,24,0,72,0,0,8,1,0,0,0,0,695
7b,45,0,397,118,116,30,0,30,0,0,3,1,0,0,0,0,695
7b,46,0,65,28,15,0,0,499,16,56,14,0,6,2,0,0,701
7b,47,0,75,27,16,2,0,481,16,56,14,0,6,2,0,0,695
7b,48,0,108,26,15,4,0,451,14,50,18,0,6,1,0,0,693
7b,49,0,165,27,15,4,0,396,10,44,20,0,6,1,0,0,688
7b,50,0,220,37,20,5,0,341,10,36,19,1,6,1,0,0,696
7b,51,0,258,43,34,8,0,298,7,24,16,1,6,0,0,0,695
7b,52,0,293,52,49,19,0,257,1,8,15,1,6,0,0,0,701
7b,53,0,312,60,70,26,0,207,0,0,18,1,4,0,0,0,698
7b,54,0,348,63,86,25,0,157,0,0,14,1,3,0,0,0,697
7b,55,0,376,77,94,24,0,104,0,0,17,1,3,0,0,0,696
7b,56,0,392,92,111,24,0,59,0,0,14,1,2,0,0,0,695
7b,57,0,50,19,9,1,0,548,9,38,14,0,6,1,0,0,695
7b,58,0,85,20,12,2,0,503,10,35,19,0,6,1,0,0,693
7b,59,0,134,24,14,3,0,455,9,28,20,0,6,1,0,0,694
7b,60,0,183,30,22,6,0,397,6,24,18,1,6,1,0,0,694
7b,61,0,227,31,35,10,0,357,1,13,15,1,8,0,0,0,698
7b,62,0,264,34,46,22,0,299,0,2,22,3,9,0,0,0,701
7b,63,0,296,40,64,24,0,246,0,0,20,3,6,0,0,0,699
7b,64,0,326,53,75,23,0,192,0,0,19,1,6,0,0,0,695
7b,65,0,348,68,89,22,0,139,0,0,19,1,6,0,0,0,692
7b,66,0,349,95,107,23,0,94,0,0,18,1,5,0,0,0,692
7b,67,0,351,123,132,23,0,49,0,0,14,1,4,0,0,0,697
7b,68,0,327,147,171,24,0,18,0,0,10,1,1,0,0,0,699
7b,69,0,152,26,18,2,0,457,0,11,15,5,6,1,3,0,696
7b,70,0,189,24,29,10,0,404,0,1,19,6,12,0,1,0,695
7b,71,0,225,25,42,21,0,348,0,0,21,6,8,0,0,0,696
7b,72,0,257,33,58,23,0,295,0,0,19,6,6,0,0,0,697
7b,73,0,298,47,65,22,0,234,0,0,19,6,6,0,0,0,697
7b,74,0,315,68,84,22,0,173,0,0,19,6,6,0,0,0,693
7b,75,0,327,90,104,23,0,124,0,0,18,1,6,0,0,0,693
7b,76,0,329,114,120,23,0,90,0,0,14,1,6,0,0,0,697
7b,77,0,312,134,165,23,0,46,0,0,12,1,4,0,0,0,697
7b,78,0,182,23,32,20,0,397,0,0,23,6,6,0,2,0,691
7b,79,0,214,34,54,21,0,336,0,0,23,6,6,0,0,0,694
7b,80,0,259,40,62,22,0,280,0,0,20,6,6,0,0,0,695
7b,81,0,296,53,70,22,0,221,0,0,18,6,6,0,0,0,692
7b,82,0,318,73,87,23,0,163,0,0,18,6,6,0,0,0,694
7b,83,0,335,92,108,23,0,116,0,0,14,1,6,0,0,0,695
7b,84,0,310,115,144,23,0,81,0,0,12,1,6,0,0,0,692
7b,85,0,173,33,51,21,0,375,0,0,24,6,6,0,2,0,691
7b,86,0,229,42,56,22,0,310,0,0,23,6,6,0,0,0,694
7b,87,0,281,49,63,22,0,246,0,0,21,6,6,0,0,0,694
7b,88,0,315,66,74,22,0,188,0,0,17,6,6,0,0,0,694
7b,89,0,329,84,91,22,0,140,0,0,14,4,6,0,0,0,690
7b,90,0,311,111,126,23,0,102,0,0,12,1,6,0,0,0,692
7b,91,0,196,54,58,20,0,328,0,0,22,6,6,0,0,0,690
7b,92,0,270,58,63,20,0,250,0,0,22,6,6,0,0,0,695
7b,93,0,316,64,69,20,0,194,0,0,16,6,6,0,0,0,691
7b,94,0,251,82,61,20,0,246,0,0,19,6,6,0,0,0,691
7b,95,0,303,83,67,20,0,192,0,0,17,6,6,0,0,0,694
7b,96,0,254,96,58,11,0,244,0,0,17,6,6,0,0,0,692
7b,97,0,291,110,66,12,0,185,0,0,17,5,6,0,0,0,692
7b,98,0,256,123,61,0,0,225,0,0,17,5,6,0,0,0,693
7b,99,0,290,135,74,0,0,166,0,0,17,5,6,0,0,0,693
9a,1,0,108,111,57,7,0,30,12,65,5,0,2,0,295,3,695
9a,2,0,144,117,57,7,0,24,25,46,5,0,2,0,270,2,699
9a,3,0,171,133,52,5,0,22,22,39,5,0,2,0,243,2,696
9a,4,0,199,143,37,4,0,17,18,41,5,0,2,0,229,2,697
9a,5,0,219,154,25,0,0,15,23,44,0,0,0,0,217,2,699
9a,6,0,233,155,28,0,0,29,24,47,0,0,0,0,179,0,695
9a,7,0,269,161,31,0,0,37,19,57,0,0,0,0,123,0,697
9a,8,0,113,106,56,7,0,5,16,83,5,0,2,0,300,2,695
9a,9,0,132,105,57,7,0,6,27,73,5,0,2,0,279,2,695
9a,10,0,148,114,46,4,0,7,29,78,5,0,2,0,264,2,699
9a,11,0,177,120,34,3,0,5,27,72,5,0,2,0,249,2,696
9a,12,0,202,119,20,1,0,16,26,71,2,0,0,0,237,1,695
9a,13,0,211,129,20,0,0,32,26,67,0,0,0,0,215,0,700
9a,14,0,236,136,26,0,0,39,26,76,0,0,0,0,157,0,696
9a,15,0,101,96,45,7,0,19,26,108,5,0,2,0,282,2,693
9a,16,0,107,94,49,6,0,15,37,95,5,0,2,0,282,2,694
9a,17,0,120,90,38,4,0,11,38,104,5,0,2,0,280,2,694
9a,18,0,146,80,26,1,0,19,28,107,5,0,2,0,277,2,693
9a,19,0,168,88,19,1,0,29,26,99,3,0,0,0,262,0,695
9a,20,0,191,100,17,0,0,44,26,92,0,0,0,0,225,0,695
9a,21,0,210,111,22,0,0,54,26,99,0,0,0,0,171,0,693
9a,22,0,84,80,36,5,0,56,28,122,5,0,2,0,275,3,696
9a,23,0,88,77,25,3,0,28,36,127,5,0,2,0,305,3,699
9a,24,0,102,70,21,1,0,29,42,115,5,0,2,0,306,2,695
9a,25,0,115,62,18,1,0,40,32,114,5,0,2,0,308,0,697
9a,26,0,142,75,11,1,0,59,26,114,2,0,0,0,269,0,699
9a,27,0,150,81,14,0,0,88,26,111,0,0,0,0,225,0,695
9a,28,0,175,91,19,0,0,102,26,115,0,0,0,0,169,0,697
9a,29,0,83,82,23,1,0,92,27,131,9,0,2,0,244,1,695
9a,30,0,81,77,23,1,0,65,35,125,5,0,2,0,281,1,696
9a,31,0,86,64,21,1,0,67,37,107,5,0,2,0,308,1,699
9a,32,0,92,53,14,1,0,86,34,112,5,0,0,0,298,1,696
9a,33,0,111,61,3,0,0,102,26,126,1,0,0,0,266,0,696
9a,34,0,116,61,12,0,0,136,26,128,0,0,0,0,220,0,699
9a,35,0,139,73,17,0,0,151,26,121,0,0,1,0,168,0,696
9a,36,0,82,78,23,1,0,145,23,122,16,0,2,0,200,1,693
9a,37,0,79,72,22,1,0,126,28,108,13,0,2,0,242,1,694
9a,38,0,72,68,19,1,0,126,30,97,5,0,0,0,276,1,695
9a,39,0,80,49,8,0,0,144,28,108,2,0,0,0,273,1,693
9a,40,0,91,48,4,0,0,169,25,119,0,0,0,0,238,0,694
9a,41,0,98,61,6,0,0,195,23,127,0,0,1,0,184,0,695
9a,42,0,118,69,13,0,0,209,23,125,0,0,1,0,135,0,693
9a,43,0,67,73,22,1,1,198,12,114,16,0,0,0,191,1,696
9a,44,0,67,67,18,0,0,198,17,94,15,0,0,0,223,1,700
9a,45,0,66,52,14,0,0,202,24,92,3,0,0,0,241,1,695
9a,46,0,68,42,5,0,0,211,26,95,0,0,0,0,249,1,697
9a,47,0,82,44,3,0,0,234,18,95,0,0,1,0,222,0,699
9a,48,0,85,53,5,0,0,268,17,100,0,0,1,0,166,0,695
9a,49,0,106,64,9,0,0,279,14,113,0,0,1,0,112,0,698
9a,50,0,51,52,19,0,1,242,9,116,11,0,0,0,194,1,696
9a,51,0,47,53,12,0,1,244,9,107,11,0,0,0,211,1,696
9a,52,0,50,44,8,0,0,253,13,93,6,0,0,0,229,1,697
9a,53,0,43,25,4,0,0,279,20,90,0,0,0,0,235,1,697
9a,54,0,62,34,5,0,0,305,12,72,0,0,1,0,206,0,697
9a,55,0,64,46,7,0,0,341,11,74,0,0,1,0,153,0,697
9a,56,0,79,49,8,0,0,355,11,96,0,0,1,0,98,0,697
9a,57,0,33,42,11,0,1,245,9,107,11,0,1,0,227,6,693
9a,58,0,26,38,11,0,1,251,9,103,11,0,1,0,238,4,693
9a,59,0,22,28,10,0,1,279,9,92,7,0,0,0,246,1,695
9a,60,0,22,24,5,0,0,317,4,62,0,0,0,0,258,1,693
9a,61,0,33,25,6,0,0,338,2,60,0,0,1,0,228,0,693
9a,62,0,47,31,7,0,0,383,2,67,0,0,1,0,156,1,695
9a,63,0,68,38,8,0,0,413,2,70,0,0,1,0,92,1,693
9a,64,0,35,41,10,0,1,247,9,97,11,0,1,0,238,6,696
9a,65,0,35,38,9,0,1,252,8,83,11,0,1,0,256,6,700
9a,66,0,29,32,10,0,1,290,4,66,3,0,1,0,257,2,695
9a,67,0,24,28,10,0,1,323,0,63,0,0,0,0,246,1,696
9a,68,0,37,27,8,0,0,356,0,56,0,0,1,0,213,1,699
9a,69,0,52,27,7,0,0,391,0,49,1,0,1,0,166,1,695
9a,70,0,78,33,12,2,0,421,0,43,1,0,1,0,105,1,697
9a,71,0,51,44,21,5,1,231,1,82,11,0,2,0,242,6,697
9a,72,0,53,45,27,5,1,236,1,76,7,0,2,0,237,6,696
9a,73,0,49,40,30,3,1,257,0,68,1,0,1,0,243,4,697
9a,74,0,46,35,30,1,1,300,0,54,0,0,1,0,228,1,697
9a,75,0,59,36,20,1,0,337,0,45,0,0,0,0,198,1,697
9a,76,0,78,43,20,1,0,358,0,39,1,0,1,0,155,1,697
9a,77,0,93,51,24,18,0,371,1,39,1,0,1,0,97,1,697
9a,78,0,71,52,42,6,1,202,0,77,7,0,2,0,228,5,693
9a,79,0,72,58,47,7,1,210,0,67,2,0,2,0,221,5,692
9a,80,0,72,53,49,12,1,243,0,57,0,0,2,0,201,5,695
9a,81,0,76,49,49,17,1,270,0,46,0,0,1,0,183,1,693
9a,82,0,83,54,47,16,0,285,0,38,0,0,0,0,168,1,692
9a,83,0,93,63,54,18,0,293,1,31,1,0,0,0,140,1,695
9a,84,0,92,65,57,57,0,302,1,32,1,0,1,0,84,1,693
9a,85,0,84,63,67,18,1,155,0,77,0,0,2,0,224,5,696
9a,86,0,85,68,82,24,1,168,0,57,0,0,2,0,208,5,700
9a,87,0,83,63,91,32,1,198,0,51,0,0,2,0,169,5,695
9a,88,0,95,64,83,42,0,215,0,39,0,0,2,0,156,1,697
9a,89,0,101,68,80,49,0,218,1,33,0,0,0,0,148,1,699
9a,90,0,92,71,86,72,0,222,1,28,1,0,0,0,121,1,695
9a,91,0,92,68,96,110,0,218,1,29,1,0,0,0,81,1,697
9a,92,0,87,75,88,30,2,113,1,62,0,0,2,0,232,5,697
9a,93,0,92,76,112,40,2,114,1,56,0,0,2,0,197,5,697
9a,94,0,93,77,125,60,1,135,1,51,0,0,2,0,150,2,697
9a,95,0,101,78,119,76,0,143,1,38,0,0,2,0,138,1,697
9a,96,0,112,79,118,84,0,160,1,17,0,0,0,0,125,1,697
9a,97,0,98,70,122,123,0,153,1,18,1,0,0,0,110,1,697
9a,98,0,84,73,115,182,0,146,1,22,1,0,0,0,72,1,697
9a,99,0,107,77,158,131,0,87,1,18,0,0,0,0,112,1,692
9a,100,0,97,77,149,179,0,94,1,11,1,0,0,0,86,1,696
9a,101,0,84,66,149,233,0,88,1,18,1,0,0,0,51,1,692
9d,1,0,242,135,45,2,1,117,0,11,0,0,0,0,135,4,692
9d,2,0,234,134,47,2,1,115,0,12,0,0,0,0,143,4,692
9d,3,0,224,141,46,2,1,114,0,13,0,0,0,0,151,4,696
9d,4,0,223,133,50,2,1,117,0,11,0,0,0,0,154,4,695
9d,5,0,228,131,55,2,1,107,0,10,0,0,0,0,156,4,694
9d,6,0,225,139,57,2,1,98,0,10,0,0,0,0,156,4,692
9d,7,0,226,144,61,2,0,89,0,10,0,0,0,0,156,4,692
9d,8,0,263,133,45,2,1,118,0,8,0,0,0,0,120,4,694
9d,9,0,258,128,46,2,1,120,0,9,0,0,0,0,126,4,694
9d,10,0,248,134,45,2,1,114,0,12,0,0,0,0,135,4,695
9d,11,0,239,136,46,2,1,115,0,13,0,0,0,0,139,4,695
9d,12,0,247,128,49,2,1,112,0,10,0,0,0,0,141,4,694
9d,13,0,239,139,56,2,0,101,0,10,0,0,0,0,143,4,694
9d,14,0,232,156,58,2,0,90,0,10,0,0,0,0,143,4,695
9d,15,0,280,137,47,2,1,110,0,7,0,0,0,0,108,4,696
9d,16,0,279,130,49,2,1,113,0,8,0,0,0,0,113,4,699
9d,17,0,267,137,49,2,1,109,0,11,0,0,0,0,118,4,698
9d,18,0,262,142,48,2,0,107,0,11,0,0,0,0,122,4,698
9d,19,0,264,140,51,2,0,102,0,9,0,0,0,0,126,4,698
9d,20,0,250,153,56,2,0,95,0,10,0,0,0,0,126,4,696
9d,21,0,244,169,56,2,0,91,0,10,0,0,0,0,115,4,691
9d,22,0,306,135,48,1,0,88,0,7,0,0,0,0,103,4,692
9d,23,0,297,136,53,2,0,96,0,7,0,0,0,0,105,4,700
9d,24,0,285,143,49,2,0,105,0,7,0,0,0,0,106,4,701
9d,25,0,280,149,51,2,0,103,0,6,0,0,0,0,106,4,701
9d,26,0,276,151,56,2,0,99,0,8,0,0,0,0,103,4,699
